Date,Close,% Change,% Change vs Average,Volume
2023-02-06T18:30:00.000Z,"17,721.50",-0.24,-0.32,"354,400"
2023-02-07T18:30:00.000Z,"17,871.70",0.85,0.77,"291,000"
2023-02-08T18:30:00.000Z,"17,893.45",0.12,0.05,"260,900"
2023-02-09T18:30:00.000Z,"17,856.50",-0.21,-0.28,"232,000"
2023-02-12T18:30:00.000Z,"17,770.90",-0.48,-0.55,"231,300"
2023-02-13T18:30:00.000Z,"17,929.85",0.89,0.82,"244,500"
2023-02-14T18:30:00.000Z,"18,015.85",0.48,0.41,"229,300"
2023-02-15T18:30:00.000Z,"18,035.85",0.11,0.04,"230,200"
2023-02-16T18:30:00.000Z,"17,944.20",-0.51,-0.58,"208,100"
2023-02-19T18:30:00.000Z,"17,844.60",-0.56,-0.63,"174,600"
2023-02-20T18:30:00.000Z,"17,826.70",-0.1,-0.17,"198,200"
2023-02-21T18:30:00.000Z,"17,554.30",-1.53,-1.6,"204,000"
2023-02-22T18:30:00.000Z,"17,511.25",-0.25,-0.32,"240,800"
2023-02-23T18:30:00.000Z,"17,465.80",-0.26,-0.33,"209,400"
2023-02-26T18:30:00.000Z,"17,392.70",-0.42,-0.49,"246,400"
2023-02-27T18:30:00.000Z,"17,303.95",-0.51,-0.58,"420,900"
2023-02-28T18:30:00.000Z,"17,450.90",0.85,0.77,"272,900"
2023-03-01T18:30:00.000Z,"17,321.90",-0.74,-0.81,"310,700"
2023-03-02T18:30:00.000Z,"17,594.35",1.57,1.5,"356,200"
2023-03-05T18:30:00.000Z,"17,711.45",0.67,0.59,"362,800"
2023-03-07T18:30:00.000Z,"17,754.40",0.24,0.17,"267,000"
2023-03-08T18:30:00.000Z,"17,589.60",-0.93,-1.0,"262,400"
2023-03-09T18:30:00.000Z,"17,412.90",-1.0,-1.08,"235,900"
2023-03-12T18:30:00.000Z,"17,154.30",-1.49,-1.56,"254,900"
2023-03-13T18:30:00.000Z,"17,043.30",-0.65,-0.72,"290,600"
2023-03-14T18:30:00.000Z,"16,972.15",-0.42,-0.49,"248,200"
2023-03-15T18:30:00.000Z,"16,985.60",0.08,0.0,"349,800"
2023-03-16T18:30:00.000Z,"17,100.05",0.67,0.6,"408,100"
2023-03-19T18:30:00.000Z,"16,988.40",-0.65,-0.73,"241,800"
2023-03-20T18:30:00.000Z,"17,107.50",0.7,0.63,"246,700"
2023-03-21T18:30:00.000Z,"17,151.90",0.26,0.18,0
2023-03-22T18:30:00.000Z,"17,076.90",-0.44,-0.51,"219,200"
2023-03-23T18:30:00.000Z,"16,945.05",-0.77,-0.85,"228,000"
2023-03-26T18:30:00.000Z,"16,985.70",0.24,0.17,"218,400"
2023-03-27T18:30:00.000Z,"16,951.70",-0.2,-0.27,"238,800"
2023-03-28T18:30:00.000Z,"17,080.70",0.76,0.69,"345,900"
2023-03-30T18:30:00.000Z,"17,359.75",1.63,1.56,"263,900"
2023-04-02T18:30:00.000Z,"17,398.05",0.22,0.15,"230,200"
2023-04-04T18:30:00.000Z,"17,557.05",0.91,0.84,"248,300"
2023-04-05T18:30:00.000Z,"17,599.15",0.24,0.17,"242,700"
2023-04-09T18:30:00.000Z,"17,624.05",0.14,0.07,"254,800"
2023-04-10T18:30:00.000Z,"17,722.30",0.56,0.48,"304,300"
2023-04-11T18:30:00.000Z,"17,812.40",0.51,0.43,"232,800"
2023-04-12T18:30:00.000Z,"17,828.00",0.09,0.01,"285,800"
2023-04-16T18:30:00.000Z,"17,706.85",-0.68,-0.75,"357,400"
2023-04-17T18:30:00.000Z,"17,660.15",-0.26,-0.34,"258,900"
2023-04-18T18:30:00.000Z,"17,618.75",-0.23,-0.31,"281,500"
2023-04-19T18:30:00.000Z,"17,624.45",0.03,-0.04,"215,100"
2023-04-20T18:30:00.000Z,"17,624.05",0.0,-0.08,"230,200"
2023-04-23T18:30:00.000Z,"17,743.40",0.68,0.6,"255,700"
2023-04-24T18:30:00.000Z,"17,769.25",0.15,0.07,"297,400"
2023-04-25T18:30:00.000Z,"17,813.60",0.25,0.17,"233,000"
2023-04-26T18:30:00.000Z,"17,915.05",0.57,0.49,"241,400"
2023-04-27T18:30:00.000Z,"18,065.00",0.84,0.76,"290,300"
2023-05-01T18:30:00.000Z,"18,147.65",0.46,0.38,"265,200"
2023-05-02T18:30:00.000Z,"18,089.85",-0.32,-0.39,"226,200"
2023-05-03T18:30:00.000Z,"18,255.80",0.92,0.84,"226,600"
2023-05-04T18:30:00.000Z,"18,069.00",-1.02,-1.1,"239,700"
2023-05-07T18:30:00.000Z,"18,264.40",1.08,1.01,"228,400"
2023-05-08T18:30:00.000Z,"18,265.95",0.01,-0.07,"245,400"
2023-05-09T18:30:00.000Z,"18,315.10",0.27,0.19,"220,500"
2023-05-10T18:30:00.000Z,"18,297.00",-0.1,-0.17,"248,900"
2023-05-11T18:30:00.000Z,"18,314.80",0.1,0.02,"241,700"
2023-05-14T18:30:00.000Z,"18,398.85",0.46,0.38,"216,100"
2023-05-15T18:30:00.000Z,"18,286.50",-0.61,-0.69,"219,500"
2023-05-16T18:30:00.000Z,"18,181.75",-0.57,-0.65,"229,900"
2023-05-17T18:30:00.000Z,"18,129.95",-0.28,-0.36,"272,100"
2023-05-18T18:30:00.000Z,"18,203.40",0.41,0.33,"260,900"
2023-05-21T18:30:00.000Z,"18,314.40",0.61,0.54,"262,600"
2023-05-22T18:30:00.000Z,"18,348.00",0.18,0.11,"270,400"
2023-05-23T18:30:00.000Z,"18,285.40",-0.34,-0.42,"232,600"
2023-05-24T18:30:00.000Z,"18,321.15",0.2,0.12,"235,900"
2023-05-25T18:30:00.000Z,"18,499.35",0.97,0.9,"198,700"
2023-05-28T18:30:00.000Z,"18,598.65",0.54,0.46,"265,300"
2023-05-29T18:30:00.000Z,"18,633.85",0.19,0.11,"234,400"
2023-05-30T18:30:00.000Z,"18,534.40",-0.53,-0.61,"696,500"
2023-05-31T18:30:00.000Z,"18,487.75",-0.25,-0.33,"265,600"
2023-06-01T18:30:00.000Z,"18,534.10",0.25,0.18,"270,900"
2023-06-04T18:30:00.000Z,"18,593.85",0.32,0.25,"256,100"
2023-06-05T18:30:00.000Z,"18,599.00",0.03,-0.05,"220,800"
2023-06-06T18:30:00.000Z,"18,726.40",0.68,0.61,"260,100"
2023-06-07T18:30:00.000Z,"18,634.55",-0.49,-0.57,"286,500"
2023-06-08T18:30:00.000Z,"18,563.40",-0.38,-0.46,"221,800"
2023-06-11T18:30:00.000Z,"18,601.50",0.21,0.13,"179,500"
2023-06-12T18:30:00.000Z,"18,716.15",0.62,0.54,"233,200"
2023-06-13T18:30:00.000Z,"18,755.90",0.21,0.14,"261,400"
2023-06-14T18:30:00.000Z,"18,688.10",-0.36,-0.44,"263,000"
2023-06-15T18:30:00.000Z,"18,826.00",0.74,0.66,"272,800"
2023-06-18T18:30:00.000Z,"18,755.45",-0.37,-0.45,"219,800"
2023-06-19T18:30:00.000Z,"18,816.70",0.33,0.25,"211,600"
2023-06-20T18:30:00.000Z,"18,856.85",0.21,0.14,"217,500"
2023-06-21T18:30:00.000Z,"18,771.25",-0.45,-0.53,"252,700"
2023-06-22T18:30:00.000Z,"18,665.50",-0.56,-0.64,"210,600"
2023-06-25T18:30:00.000Z,"18,691.20",0.14,0.06,"171,300"
2023-06-26T18:30:00.000Z,"18,817.40",0.68,0.6,"222,500"
2023-06-27T18:30:00.000Z,"18,972.10",0.82,0.75,"398,800"
2023-06-29T18:30:00.000Z,"19,189.05",1.14,1.07,"247,900"
2023-07-02T18:30:00.000Z,"19,322.55",0.7,0.62,"226,100"
2023-07-03T18:30:00.000Z,"19,389.00",0.34,0.27,"226,900"
2023-07-04T18:30:00.000Z,"19,398.50",0.05,-0.03,"224,400"
2023-07-05T18:30:00.000Z,"19,497.30",0.51,0.43,"268,300"
2023-07-06T18:30:00.000Z,"19,331.80",-0.85,-0.92,"237,100"
2023-07-09T18:30:00.000Z,"19,355.90",0.12,0.05,"268,200"
2023-07-10T18:30:00.000Z,"19,439.40",0.43,0.36,"251,300"
2023-07-11T18:30:00.000Z,"19,384.30",-0.28,-0.36,"327,900"
2023-07-12T18:30:00.000Z,"19,413.75",0.15,0.08,"310,400"
2023-07-13T18:30:00.000Z,"19,564.50",0.78,0.7,"291,200"
2023-07-16T18:30:00.000Z,"19,711.45",0.75,0.68,"268,700"
2023-07-17T18:30:00.000Z,"19,749.25",0.19,0.12,"286,400"
2023-07-18T18:30:00.000Z,"19,833.15",0.42,0.35,"259,700"
2023-07-19T18:30:00.000Z,"19,979.15",0.74,0.66,"274,700"
2023-07-20T18:30:00.000Z,"19,745.00",-1.17,-1.25,"312,500"
2023-07-23T18:30:00.000Z,"19,672.35",-0.37,-0.44,"265,600"
2023-07-24T18:30:00.000Z,"19,680.60",0.04,-0.03,"369,700"
2023-07-25T18:30:00.000Z,"19,778.30",0.5,0.42,"244,700"
2023-07-26T18:30:00.000Z,"19,659.90",-0.6,-0.67,"334,900"
2023-07-27T18:30:00.000Z,"19,646.05",-0.07,-0.15,"258,700"
2023-07-30T18:30:00.000Z,"19,753.80",0.55,0.47,"295,100"
2023-07-31T18:30:00.000Z,"19,733.55",-0.1,-0.18,"298,000"
2023-08-01T18:30:00.000Z,"19,526.55",-1.05,-1.12,"290,700"
2023-08-02T18:30:00.000Z,"19,381.65",-0.74,-0.82,"315,700"
2023-08-03T18:30:00.000Z,"19,517.00",0.7,0.62,"280,800"
2023-08-06T18:30:00.000Z,"19,597.30",0.41,0.34,"216,600"
2023-08-07T18:30:00.000Z,"19,570.85",-0.13,-0.21,"260,300"
2023-08-08T18:30:00.000Z,"19,632.55",0.32,0.24,"266,500"
2023-08-09T18:30:00.000Z,"19,543.10",-0.46,-0.53,"312,200"
2023-08-10T18:30:00.000Z,"19,428.30",-0.59,-0.66,"235,500"
2023-08-13T18:30:00.000Z,"19,434.55",0.03,-0.04,"243,900"
2023-08-15T18:30:00.000Z,"19,465.00",0.16,0.08,0
2023-08-16T18:30:00.000Z,"19,365.25",-0.51,-0.59,"268,700"
2023-08-17T18:30:00.000Z,"19,310.15",-0.28,-0.36,"256,100"
2023-08-20T18:30:00.000Z,"19,393.60",0.43,0.36,"262,600"
2023-08-21T18:30:00.000Z,"19,396.45",0.01,-0.06,"208,700"
2023-08-22T18:30:00.000Z,"19,444.00",0.25,0.17,"225,200"
2023-08-23T18:30:00.000Z,"19,386.70",-0.29,-0.37,"268,300"
2023-08-24T18:30:00.000Z,"19,265.80",-0.62,-0.7,"466,500"
2023-08-27T18:30:00.000Z,"19,306.05",0.21,0.13,"248,200"
2023-08-28T18:30:00.000Z,"19,342.65",0.19,0.11,"307,400"
2023-08-29T18:30:00.000Z,"19,347.45",0.02,-0.05,"233,000"
2023-08-30T18:30:00.000Z,"19,253.80",-0.48,-0.56,"562,600"
2023-08-31T18:30:00.000Z,"19,435.30",0.94,0.87,"333,000"
2023-09-03T18:30:00.000Z,"19,528.80",0.48,0.41,"296,800"
2023-09-04T18:30:00.000Z,"19,574.90",0.24,0.16,"256,800"
2023-09-05T18:30:00.000Z,"19,611.05",0.18,0.11,"287,600"
2023-09-06T18:30:00.000Z,"19,727.05",0.59,0.52,"304,900"
2023-09-07T18:30:00.000Z,"19,819.95",0.47,0.4,"288,100"
2023-09-10T18:30:00.000Z,"19,996.35",0.89,0.82,"248,800"
2023-09-11T18:30:00.000Z,"19,993.20",-0.02,-0.09,"328,100"
2023-09-12T18:30:00.000Z,"20,070.00",0.38,0.31,"251,400"
2023-09-13T18:30:00.000Z,"20,103.10",0.16,0.09,"275,100"
2023-09-14T18:30:00.000Z,"20,192.35",0.44,0.37,"438,200"
2023-09-17T18:30:00.000Z,"20,133.30",-0.29,-0.37,"264,900"
2023-09-19T18:30:00.000Z,"19,901.40",-1.15,-1.23,"378,100"
2023-09-20T18:30:00.000Z,"19,742.35",-0.8,-0.87,"275,100"
2023-09-21T18:30:00.000Z,"19,674.25",-0.34,-0.42,"246,400"
2023-09-24T18:30:00.000Z,"19,674.55",0.0,-0.07,"188,400"
2023-09-25T18:30:00.000Z,"19,664.70",-0.05,-0.12,"204,900"
2023-09-26T18:30:00.000Z,"19,716.45",0.26,0.19,"203,600"
2023-09-27T18:30:00.000Z,"19,523.55",-0.98,-1.05,"352,800"
2023-09-28T18:30:00.000Z,"19,638.30",0.59,0.51,"243,500"
2023-10-02T18:30:00.000Z,"19,528.75",-0.56,-0.63,"221,700"
2023-10-03T18:30:00.000Z,"19,436.10",-0.47,-0.55,"277,100"
2023-10-04T18:30:00.000Z,"19,545.75",0.56,0.49,"234,900"
2023-10-05T18:30:00.000Z,"19,653.50",0.55,0.48,"159,100"
2023-10-08T18:30:00.000Z,"19,512.35",-0.72,-0.79,"165,100"
2023-10-09T18:30:00.000Z,"19,689.85",0.91,0.84,"216,600"
2023-10-10T18:30:00.000Z,"19,811.35",0.62,0.54,"213,700"
2023-10-11T18:30:00.000Z,"19,794.00",-0.09,-0.16,"217,900"
2023-10-12T18:30:00.000Z,"19,751.05",-0.22,-0.29,"255,000"
2023-10-15T18:30:00.000Z,"19,731.75",-0.1,-0.17,"181,000"
2023-10-16T18:30:00.000Z,"19,811.50",0.4,0.33,"185,800"
2023-10-17T18:30:00.000Z,"19,671.10",-0.71,-0.78,"198,900"
2023-10-18T18:30:00.000Z,"19,624.70",-0.24,-0.31,"230,300"
2023-10-19T18:30:00.000Z,"19,542.65",-0.42,-0.49,"198,300"
2023-10-22T18:30:00.000Z,"19,281.75",-1.34,-1.41,"176,000"
2023-10-24T18:30:00.000Z,"19,122.15",-0.83,-0.9,"225,300"
2023-10-25T18:30:00.000Z,"18,857.25",-1.39,-1.46,"300,400"
2023-10-26T18:30:00.000Z,"19,047.25",1.01,0.93,"205,200"
2023-10-29T18:30:00.000Z,"19,140.90",0.49,0.42,"180,100"
2023-10-30T18:30:00.000Z,"19,079.60",-0.32,-0.39,"206,000"
2023-10-31T18:30:00.000Z,"18,989.15",-0.47,-0.55,"194,100"
2023-11-01T18:30:00.000Z,"19,133.25",0.76,0.68,"245,600"
2023-11-02T18:30:00.000Z,"19,230.60",0.51,0.43,"189,500"
2023-11-05T18:30:00.000Z,"19,411.75",0.94,0.87,"180,700"
2023-11-06T18:30:00.000Z,"19,406.70",-0.03,-0.1,"198,700"
2023-11-07T18:30:00.000Z,"19,443.50",0.19,0.12,"195,000"
2023-11-08T18:30:00.000Z,"19,395.30",-0.25,-0.32,"208,400"
2023-11-09T18:30:00.000Z,"19,425.35",0.15,0.08,"152,200"
2023-11-12T18:30:00.000Z,"19,443.55",0.09,0.02,"189,300"
2023-11-14T18:30:00.000Z,"19,675.45",1.19,1.12,"291,500"
2023-11-15T18:30:00.000Z,"19,765.20",0.46,0.38,"282,700"
2023-11-16T18:30:00.000Z,"19,731.80",-0.17,-0.24,"236,800"
2023-11-19T18:30:00.000Z,"19,694.00",-0.19,-0.27,"173,800"
2023-11-20T18:30:00.000Z,"19,783.40",0.45,0.38,"195,000"
2023-11-21T18:30:00.000Z,"19,811.85",0.14,0.07,"184,500"
2023-11-22T18:30:00.000Z,"19,802.00",-0.05,-0.12,"170,000"
2023-11-23T18:30:00.000Z,"19,794.70",-0.04,-0.11,"145,900"
2023-11-27T18:30:00.000Z,"19,889.70",0.48,0.41,"229,600"
2023-11-28T18:30:00.000Z,"20,096.60",1.04,0.97,"236,200"
2023-11-29T18:30:00.000Z,"20,133.15",0.18,0.11,"486,600"
2023-11-30T18:30:00.000Z,"20,267.90",0.67,0.59,"265,800"
2023-12-03T18:30:00.000Z,"20,686.80",2.07,1.99,"381,100"
2023-12-04T18:30:00.000Z,"20,855.10",0.81,0.74,"421,000"
2023-12-05T18:30:00.000Z,"20,937.70",0.4,0.32,"359,200"
2023-12-06T18:30:00.000Z,"20,901.15",-0.17,-0.25,"275,000"
2023-12-07T18:30:00.000Z,"20,969.40",0.33,0.25,"292,400"
2023-12-10T18:30:00.000Z,"20,997.10",0.13,0.06,"212,900"
2023-12-11T18:30:00.000Z,"20,906.40",-0.43,-0.51,"244,900"
2023-12-12T18:30:00.000Z,"20,926.35",0.1,0.02,"260,300"
2023-12-13T18:30:00.000Z,"21,182.70",1.23,1.15,"334,400"
2023-12-14T18:30:00.000Z,"21,456.65",1.29,1.22,"508,800"
2023-12-17T18:30:00.000Z,"21,418.65",-0.18,-0.25,"249,700"
2023-12-18T18:30:00.000Z,"21,453.10",0.16,0.09,"249,800"
2023-12-19T18:30:00.000Z,"21,150.15",-1.41,-1.49,"363,900"
2023-12-20T18:30:00.000Z,"21,255.05",0.5,0.42,"277,500"
2023-12-21T18:30:00.000Z,"21,349.40",0.44,0.37,"284,700"
2023-12-25T18:30:00.000Z,"21,441.35",0.43,0.36,"219,500"
2023-12-26T18:30:00.000Z,"21,654.75",1.0,0.92,"256,500"
2023-12-27T18:30:00.000Z,"21,778.70",0.57,0.5,"393,100"
2023-12-28T18:30:00.000Z,"21,731.40",-0.22,-0.29,"270,900"
2023-12-31T18:30:00.000Z,"21,741.90",0.05,-0.03,"154,000"
2024-01-01T18:30:00.000Z,"21,665.80",-0.35,-0.42,"263,700"
2023-12-31T18:30:00.000Z,"21,741.90",0.05,0.0,"154,000"
2024-01-01T18:30:00.000Z,"21,665.80",-0.35,-0.4,"263,700"
2024-01-02T18:30:00.000Z,"21,517.35",-0.69,-0.73,"311,900"
2024-01-03T18:30:00.000Z,"21,658.60",0.66,0.61,"339,200"
2024-01-04T18:30:00.000Z,"21,710.80",0.24,0.19,"309,300"
2024-01-07T18:30:00.000Z,"21,513.00",-0.91,-0.96,"231,500"
2024-01-08T18:30:00.000Z,"21,544.85",0.15,0.1,"228,600"
2024-01-09T18:30:00.000Z,"21,618.70",0.34,0.3,"217,000"
2024-01-10T18:30:00.000Z,"21,647.20",0.13,0.08,"212,500"
2024-01-11T18:30:00.000Z,"21,894.55",1.14,1.1,"294,700"
2024-01-14T18:30:00.000Z,"22,097.45",0.93,0.88,"345,500"
2024-01-15T18:30:00.000Z,"22,032.30",-0.29,-0.34,"292,400"
2024-01-16T18:30:00.000Z,"21,571.95",-2.09,-2.14,"456,000"
2024-01-17T18:30:00.000Z,"21,462.25",-0.51,-0.56,"387,300"
2024-01-18T18:30:00.000Z,"21,622.40",0.75,0.7,"343,100"
2024-01-22T18:30:00.000Z,"21,238.80",-1.77,-1.82,"449,700"
2024-01-23T18:30:00.000Z,"21,453.95",1.01,0.97,"407,500"
2024-01-24T18:30:00.000Z,"21,352.60",-0.47,-0.52,"418,100"
2024-01-28T18:30:00.000Z,"21,737.60",1.8,1.76,"376,700"
2024-01-29T18:30:00.000Z,"21,522.10",-0.99,-1.04,"375,100"
2024-01-30T18:30:00.000Z,"21,725.70",0.95,0.9,"410,600"
2024-01-31T18:30:00.000Z,"21,697.45",-0.13,-0.18,"332,500"
2024-02-01T18:30:00.000Z,"21,853.80",0.72,0.67,"442,800"
2024-02-04T18:30:00.000Z,"21,771.70",-0.38,-0.42,"440,800"
2024-02-05T18:30:00.000Z,"21,929.40",0.72,0.68,"371,000"
2024-02-06T18:30:00.000Z,"21,930.50",0.01,-0.04,"346,300"
2024-02-07T18:30:00.000Z,"21,717.95",-0.97,-1.02,"491,100"
2024-02-08T18:30:00.000Z,"21,782.50",0.3,0.25,"349,200"
2024-02-11T18:30:00.000Z,"21,616.05",-0.76,-0.81,"287,400"
2024-02-12T18:30:00.000Z,"21,743.25",0.59,0.54,"365,800"
2024-02-13T18:30:00.000Z,"21,840.05",0.45,0.4,"359,100"
2024-02-14T18:30:00.000Z,"21,910.75",0.32,0.28,"345,400"
2024-02-15T18:30:00.000Z,"22,040.70",0.59,0.55,"343,900"
2024-02-18T18:30:00.000Z,"22,122.25",0.37,0.32,0
2024-02-19T18:30:00.000Z,"22,196.95",0.34,0.29,"295,700"
2024-02-20T18:30:00.000Z,"22,055.05",-0.64,-0.69,"364,500"
2024-02-21T18:30:00.000Z,"22,217.45",0.74,0.69,"343,500"
2024-02-22T18:30:00.000Z,"22,212.70",-0.02,-0.07,"226,000"
2024-02-25T18:30:00.000Z,"22,122.05",-0.41,-0.46,"207,800"
2024-02-26T18:30:00.000Z,"22,198.35",0.34,0.3,"252,200"
2024-02-27T18:30:00.000Z,"21,951.15",-1.11,-1.16,"203,000"
